"customerid","first_name","last_name","gender"
3351,"Harry","Ng","M"
3352,"Manfred","Loh","M"
3353,"Susan","Soh","F"
3354,"Patricia","Yip","F"
3355,"Rachel","Tan","F"
3356,"William","Lee","M"
3357,"Shirley","Loh","F"
3358,"Lena","Lee","F"
3359,"Lawrence","Yip","M"
3360,"Gary","Loh","M"
3361,"Keith","Loh","M"
3362,"Paul","Ho","M"
3363,"Isaac","Lim","M"
3364,"Ivy","Ho","F"
3365,"Emily","Soh","F"
3366,"Roy","Yip","M"
3367,"Bob","Yeo","M"
3368,"Terence","Low","M"
3369,"Wilma","Low","F"
3370,"Henry","Lim","M"
3371,"Keith","Chan","M"
3372,"Joseph","Chua","M"
3373,"Gloria","Low","F"
3374,"Joe","Chan","M"
3375,"Shirley","Wong","F"
3376,"Jacqueline","Chua","F"
3377,"Richard","Tan","M"
3378,"Queenie","Ng","F"
3379,"Elizabeth","Seah","F"
3380,"Mark","Lee","M"
3381,"Oliver","Tan","M"
3382,"Olinda","Chan","F"
3383,"Anna","Chua","F"
3384,"Michelle","Chan","F"
3385,"John","Loh","M"
3386,"Jacqueline","Chua","F"
3387,"Jessica","Soh","F"
3388,"Norman","Ho","M"
3389,"Nicholas","Yeo","M"
3390,"Felicity","Seah","F"
3391,"Wilma","Loh","F"
3392,"Natalie","Loh","F"
3393,"Gary","Tan","M"
3394,"Clara","Lim","F"
3395,"Diana","Loh","F"
3396,"Leonard","Tan","M"
3397,"Patricia","Lee","F"
3398,"Magdalene","Chua","F"
3399,"Timothy","Soh","M"
3400,"Alex","Ng","M"
3401,"Helen","Chan","F"
3402,"Nicholas","Loh","M"
3403,"Clara","Seah","F"
3404,"Wilma","Chan","F"
3405,"Alex","Low","M"
3406,"Harry","Lim","M"
3407,"Alice","Chan","F"
3408,"Felicity","Tan","F"
3409,"Lawrence","Chua","M"
3410,"Cindy","Tan","F"
3411,"Angela","Chan","F"
3412,"Amanda","Yeo","F"
3413,"Sylvester","Choo","M"
3414,"Queenie","Low","F"
3415,"Ryan","Wong","M"
3416,"Mark","Ng","M"
3417,"Joe","Seah","M"
3418,"Irene","Ng","F"
3419,"Keith","Loh","M"
3420,"Olinda","Yeo","F"
3421,"Daniel","Ng","M"
3422,"Jennifer","Wong","F"
3423,"Xander","Tan","M"
3424,"Gary","Yeo","M"
3425,"Stanley","Low","M"
3426,"David","Soh","M"
3427,"Christopher","Yip","M"
3428,"Nancy","Chua","F"
3429,"Xander","Low","M"
3430,"Thomas","Tan","M"
3431,"Regina","Tan","F"
3432,"Natalie","Lim","F"
3433,"James","Yeo","M"
3434,"Uma","Seah","F"
3435,"Felicity","Loh","F"
3436,"Uma","Loh","F"
3437,"Elizabeth","Lee","F"
3438,"Eugene","Chua","M"
3439,"Vincent","Soh","M"
3440,"James","Loh","M"
3441,"Stanley","Ng","M"
3442,"Harry","Wong","M"
3443,"Cindy","Seah","F"
3444,"Keith","Choo","M"
3445,"Xander","Lim","M"
3446,"Nancy","Tan","F"
3447,"Susan","Lee","F"
3448,"Terence","Low","M"
3449,"Rachel","Loh","F"
3450,"Ivy","Chua","F"
3451,"Wilma","Yip","F"
3452,"Paul","Chan","M"
3453,"Roy","Loh","M"
3454,"Christopher","Ng","M"
3455,"Tania","Wong","F"
3456,"Ellen","Seah","F"
3457,"Terence","Lim","M"
3458,"James","Tan","M"
3459,"Diana","Lee","F"
3460,"Karen","Yeo","F"
3461,"Alice","Lee","F"
3462,"Helen","Yip","F"
3463,"Felicity","Chua","F"
3464,"Frank","Chan","M"
3465,"Wilma","Chan","F"
3466,"Emily","Soh","F"
3467,"Felicity","Lee","F"
3468,"Frank","Wong","M"
3469,"Uma","Tan","F"
3470,"George","Yeo","M"
3471,"Manfred","Yip","M"
3472,"Rachel","Ho","F"
3473,"Irene","Yip","F"
3474,"Tania","Loh","F"
3475,"Ellen","Lee","F"
3476,"Uma","Wong","F"
3477,"Ryan","Seah","M"
3478,"Manfred","Soh","M"
3479,"Norman","Yip","M"
3480,"Cindy","Wong","F"
3481,"Alice","Soh","F"
3482,"Frank","Lee","M"
3483,"Rachel","Soh","F"
3484,"Alice","Lee","F"
3485,"Susan","Choo","F"
3486,"Clara","Soh","F"
3487,"Catherine","Chan","F"
3488,"Angela","Yip","F"
3489,"Bob","Yeo","M"
3490,"Karen","Lee","F"
3491,"Anna","Yip","F"
3492,"Christopher","Chua","M"
3493,"Felicity","Wong","F"
3494,"Charles","Ho","M"
3495,"Jessica","Loh","F"
3496,"Clara","Seah","F"
3497,"Ellen","Lim","F"
3498,"Ryan","Ho","M"
3499,"Keith","Choo","M"
3500,"Leonard","Seah","M"
3501,"Vincent","Yeo","M"
3502,"Richard","Choo","M"
3503,"Shirley","Chan","F"
3504,"Alice","Lee","F"
3505,"Irene","Yeo","F"
3506,"Emily","Ng","F"
3507,"Bob","Soh","M"
3508,"Leonard","Lee","M"
3509,"Sylvester","Chan","M"
3510,"Amanda","Choo","F"
3511,"Keith","Low","M"
3512,"Sally","Loh","F"
3513,"Steven","Tan","M"
3514,"Michelle","Loh","F"
3515,"Mark","Ho","M"
3516,"Timothy","Choo","M"
3517,"Angela","Tan","F"
3518,"Jacqueline","Seah","F"
3519,"Natalie","Loh","F"
3520,"Alice","Yip","F"
3521,"Charles","Ng","M"
3522,"Ruth","Soh","F"
3523,"Jacqueline","Lim","F"
3524,"Jean","Tan","F"
3525,"Jessica","Chua","F"
3526,"Catherine","Low","F"
3527,"Manfred","Yip","M"
3528,"Norman","Loh","M"
3529,"Sylvester","Wong","M"
3530,"Jessica","Yip","F"
3531,"Angela","Low","F"
3532,"Michael","Low","M"
3533,"Diana","Lim","F"
3534,"David","Low","M"
3535,"Henry","Yeo","M"
3536,"Ivy","Loh","F"
3537,"Sylvester","Tan","M"
3538,"Cindy","Yeo","F"
3539,"Steven","Seah","M"
3540,"Natalie","Lim","F"
3541,"Lawrence","Chan","M"
3542,"Karen","Choo","F"
3543,"Helen","Loh","F"
3544,"Tania","Ng","F"
3545,"Wilma","Chua","F"
3546,"Ruth","Low","F"
3547,"Violet","Yeo","F"
3548,"Elizabeth","Yip","F"
3549,"Steven","Wong","M"
3550,"Percy","Wong","M"
3551,"Regina","Ng","F"
3552,"Oliver","Low","M"
3553,"Mark","Soh","M"
3554,"James","Soh","M"
3555,"Alice","Ho","F"
3556,"Daniel","Soh","M"
3557,"Queenie","Seah","F"
3558,"Rachel","Yeo","F"
3559,"Violet","Soh","F"
3560,"Lena","Ng","F"
3561,"Sylvester","Yip","M"
3562,"Leonard","Ho","M"
3563,"Grace","Soh","F"
3564,"Magdalene","Chan","F"
3565,"Stanley","Seah","M"
3566,"Alex","Chua","M"
3567,"Kathy","Seah","F"
3568,"Irene","Choo","F"
3569,"Jacqueline","Chan","F"
3570,"Magdalene","Low","F"
3571,"Daniel","Choo","M"
3572,"Manfred","Chua","M"
3573,"Lena","Seah","F"
3574,"Eugene","Soh","M"
3575,"Anna","Loh","F"
3576,"Vincent","Lee","M"
3577,"Joe","Seah","M"
3578,"Ruth","Lim","F"
3579,"Magdalene","Low","F"
3580,"Leonard","Yip","M"
3581,"Amanda","Loh","F"
3582,"Frank","Soh","M"
3583,"Zoe","Seah","F"
3584,"Leonard","Chua","M"
3585,"Mark","Tan","M"
3586,"Lena","Wong","F"
3587,"Timothy","Tan","M"
3588,"Mark","Choo","M"
3589,"Jennifer","Wong","F"
3590,"Nancy","Seah","F"
3591,"Robert","Soh","M"
3592,"Keith","Ng","M"
3593,"Xena","Lee","F"
3594,"Timothy","Low","M"
3595,"Keith","Low","M"
3596,"Harry","Chan","M"
3597,"Roy","Low","M"
3598,"Gloria","Lee","F"
3599,"Jacqueline","Ho","F"
3600,"Cindy","Chua","F"
3601,"Eugene","Seah","M"
3602,"Elliot","Lim","M"
3603,"Elizabeth","Wong","F"
3604,"William","Wong","M"
3605,"Manfred","Wong","M"
3606,"Roy","Lee","M"
3607,"Keith","Lim","M"
3608,"Wilma","Loh","F"
3609,"Vincent","Lim","M"
3610,"Zechary","Soh","M"
3611,"Angela","Yip","F"
3612,"Lena","Tan","F"
3613,"Joseph","Ho","M"
3614,"Elizabeth","Lim","F"
3615,"Vicky","Ng","F"
3616,"Pearlyn","Yeo","F"
3617,"Alex","Soh","M"
3618,"Ruth","Loh","F"
3619,"Natalie","Ho","F"
3620,"Manfred","Soh","M"
3621,"Emily","Tan","F"
3622,"Uma","Choo","F"
3623,"Paul","Choo","M"
3624,"Felicity","Choo","F"
3625,"Terence","Ho","M"
3626,"Magdalene","Seah","F"
3627,"Nancy","Chua","F"
3628,"Daniel","Wong","M"
3629,"Jessica","Yip","F"
3630,"Richard","Ho","M"
3631,"Anna","Chan","F"
3632,"Jacqueline","Lee","F"
3633,"Michelle","Soh","F"
3634,"Nicholas","Ng","M"
3635,"Michael","Tan","M"
3636,"Steven","Wong","M"
3637,"George","Ho","M"
3638,"William","Seah","M"
3639,"Ellen","Lim","F"
3640,"Karen","Ho","F"
3641,"Joe","Wong","M"
3642,"Ivy","Ng","F"
3643,"Anna","Chua","F"
3644,"Queenie","Lim","F"
3645,"Keith","Soh","M"
3646,"George","Ng","M"
3647,"Pearlyn","Soh","F"
3648,"Henry","Chan","M"
3649,"Ryan","Wong","M"
3650,"Diana","Chan","F"
3651,"Harry","Yeo","M"
3652,"Roger","Choo","M"
3653,"Natalie","Lim","F"
3654,"Xander","Lim","M"
3655,"Roger","Low","M"
3656,"Grace","Seah","F"
3657,"Lawrence","Soh","M"
3658,"Karen","Seah","F"
3659,"Susan","Yeo","F"
3660,"Helen","Ho","F"
3661,"Leonard","Yeo","M"
3662,"Eugene","Tan","M"
3663,"Steven","Loh","M"
3664,"Steven","Yip","M"
3665,"George","Low","M"
3666,"Rachel","Chan","F"
3667,"Daniel","Lee","M"
3668,"Zoe","Seah","F"
3669,"Michelle","Tan","F"
3670,"Steven","Yeo","M"
3671,"Christopher","Choo","M"
3672,"Uma","Lee","F"
3673,"Oliver","Lim","M"
3674,"Joe","Yip","M"
3675,"Zechary","Yip","M"
3676,"Stanley","Chua","M"
3677,"Daniel","Tan","M"
3678,"Richard","Low","M"
3679,"Felicity","Lim","F"
3680,"Keith","Ho","M"
3681,"Henry","Lim","M"
3682,"Isaac","Lim","M"
3683,"Michelle","Low","F"
3684,"Kathy","Ng","F"
3685,"Elizabeth","Lee","F"
3686,"Xena","Seah","F"
3687,"Vicky","Choo","F"
3688,"Patricia","Seah","F"
3689,"Elizabeth","Low","F"
3690,"Sally","Chan","F"
3691,"Uma","Wong","F"
3692,"Richard","Low","M"
3693,"Clara","Ho","F"
3694,"Stanley","Seah","M"
3695,"Gary","Chan","M"
3696,"Olinda","Yip","F"
3697,"Sylvester","Soh","M"
3698,"Sophie","Yeo","F"
3699,"Joe","Soh","M"
3700,"Felicity","Yeo","F"
3701,"Richard","Lee","M"
3702,"Isaac","Soh","M"
3703,"Oliver","Wong","M"
3704,"Michelle","Low","F"
3705,"Queenie","Lee","F"
3706,"Rachel","Ho","F"
3707,"Jean","Wong","F"
3708,"Charles","Lee","M"
3709,"Gary","Loh","M"
3710,"Mark","Chan","M"
3711,"Sally","Loh","F"
3712,"Timothy","Lee","M"
3713,"Robert","Choo","M"
3714,"Leonard","Choo","M"
3715,"Gary","Wong","M"
3716,"Alex","Chan","M"
3717,"Magdalene","Soh","F"
3718,"Uma","Loh","F"
3719,"Michael","Loh","M"
3720,"Harry","Ng","M"
3721,"Oliver","Choo","M"
3722,"Manfred","Low","M"
3723,"Leonard","Soh","M"
3724,"Roy","Ng","M"
3725,"Elizabeth","Lim","F"
3726,"Patricia","Wong","F"
3727,"Lena","Tan","F"
3728,"Keith","Ho","M"
3729,"Elizabeth","Seah","F"
3730,"Paul","Ho","M"
3731,"Jacqueline","Choo","F"
3732,"Paul","Choo","M"
3733,"Joe","Yip","M"
3734,"Zoe","Low","F"
3735,"Cindy","Tan","F"
3736,"Michelle","Yeo","F"
3737,"Frank","Tan","M"
3738,"Leonard","Lee","M"
3739,"Eugene","Seah","M"
3740,"Manfred","Chua","M"
3741,"Bob","Chan","M"
3742,"Henry","Seah","M"
3743,"Grace","Tan","F"
3744,"Violet","Chua","F"
3745,"Emily","Seah","F"
3746,"George","Yeo","M"
3747,"Grace","Soh","F"
3748,"Vicky","Lee","F"
3749,"Gloria","Ho","F"
3750,"Paul","Choo","M"
3751,"Charles","Ng","M"
3752,"Michelle","Wong","F"
3753,"Catherine","Yip","F"
3754,"Percy","Tan","M"
3755,"Manfred","Wong","M"
3756,"Timothy","Low","M"
3757,"Christopher","Yip","M"
3758,"Karen","Low","F"
3759,"Eugene","Choo","M"
3760,"Lawrence","Ho","M"
3761,"Bob","Ng","M"
3762,"Xena","Loh","F"
3763,"Ellen","Lee","F"
3764,"Ellen","Yeo","F"
3765,"Vicky","Low","F"
3766,"Shirley","Chua","F"
3767,"Catherine","Ng","F"
3768,"Kathy","Yeo","F"
3769,"Nicholas","Low","M"
3770,"Angela","Choo","F"
3771,"Irene","Soh","F"
3772,"Angela","Yip","F"
3773,"David","Seah","M"
3774,"Alex","Ng","M"
3775,"Gary","Yip","M"
3776,"Kathy","Low","F"
3777,"Gary","Loh","M"
3778,"Nicholas","Tan","M"
3779,"Sally","Ho","F"
3780,"Pearlyn","Lee","F"
3781,"Ryan","Ho","M"
3782,"Sylvester","Ho","M"
3783,"Michelle","Tan","F"
3784,"Gloria","Lim","F"
3785,"Karen","Lim","F"
3786,"Xena","Lee","F"
3787,"Zoe","Lee","F"
3788,"Emily","Loh","F"
3789,"Diana","Ho","F"
3790,"Henry","Soh","M"
3791,"Grace","Seah","F"
3792,"Violet","Low","F"
3793,"Cindy","Chan","F"
3794,"Elliot","Yip","M"
3795,"Timothy","Wong","M"
3796,"Patricia","Choo","F"
3797,"Isaac","Chan","M"
3798,"Zechary","Chan","M"
3799,"Wilma","Chan","F"
3800,"Jennifer","Yip","F"
3801,"Ivy","Lee","F"
3802,"Oliver","Yip","M"
3803,"Vicky","Lee","F"
3804,"Zechary","Tan","M"
3805,"Christopher","Chua","M"
3806,"Michelle","Chua","F"
3807,"Vicky","Low","F"
3808,"Ellen","Ng","F"
3809,"Susan","Choo","F"
3810,"Elliot","Yeo","M"
3811,"Natalie","Yeo","F"
3812,"Janet","Soh","F"
3813,"Henry","Loh","M"
3814,"Lawrence","Soh","M"
3815,"Susan","Chua","F"
3816,"Shirley","Low","F"
3817,"Elizabeth","Soh","F"
3818,"Roy","Tan","M"
3819,"John","Chua","M"
3820,"James","Tan","M"
3821,"Alex","Choo","M"
3822,"Brenda","Choo","F"
3823,"Timothy","Ng","M"
3824,"Roy","Lee","M"
3825,"Sophie","Chan","F"
3826,"George","Seah","M"
3827,"Roger","Chua","M"
3828,"Lena","Ng","F"
3829,"Angela","Soh","F"
3830,"Felicity","Yip","F"
3831,"Shirley","Soh","F"
3832,"Percy","Seah","M"
3833,"Roy","Tan","M"
3834,"Terence","Choo","M"
3835,"Alex","Ho","M"
3836,"Alex","Soh","M"
3837,"Zechary","Lee","M"
3838,"Robert","Choo","M"
3839,"Frank","Lee","M"
3840,"Jennifer","Loh","F"
3841,"Olinda","Loh","F"
3842,"Daniel","Chua","M"
3843,"Vicky","Choo","F"
3844,"Shirley","Chan","F"
3845,"Norman","Ho","M"
3846,"Eugene","Yip","M"
3847,"Henry","Soh","M"
3848,"Roy","Lee","M"
3849,"Jessica","Tan","F"
3850,"Roger","Ng","M"
3851,"Emily","Low","F"
3852,"Kathy","Chua","F"
3853,"Mark","Chua","M"
3854,"Leonard","Chua","M"
3855,"Daniel","Chan","M"
3856,"Zechary","Tan","M"
3857,"Tania","Tan","F"
3858,"George","Loh","M"
3859,"Violet","Lim","F"
3860,"Terence","Lee","M"
3861,"Julia","Yip","F"
3862,"Henry","Lim","M"
3863,"Steven","Low","M"
3864,"Jennifer","Lee","F"
3865,"Kathy","Soh","F"
3866,"Elizabeth","Lim","F"
3867,"Nicholas","Chan","M"
3868,"Felicity","Loh","F"
3869,"Diana","Seah","F"
3870,"Roger","Yip","M"
3871,"Ellen","Chua","F"
3872,"Alex","Tan","M"
3873,"William","Wong","M"
3874,"Bob","Lee","M"
3875,"Alex","Ng","M"
3876,"Nancy","Wong","F"
3877,"Paul","Ho","M"
3878,"Xena","Soh","F"
3879,"Michael","Seah","M"
3880,"Cindy","Loh","F"
3881,"Wilma","Seah","F"
3882,"Henry","Yeo","M"
3883,"Steven","Wong","M"
3884,"Jacqueline","Ng","F"
3885,"George","Tan","M"
3886,"Pearlyn","Yeo","F"
3887,"Pearlyn","Choo","F"
3888,"Brenda","Yeo","F"
3889,"Uma","Lee","F"
3890,"Charles","Chan","M"
3891,"Natalie","Chua","F"
3892,"Vicky","Choo","F"
3893,"Michelle","Chua","F"
3894,"Helen","Tan","F"
3895,"Michelle","Wong","F"
3896,"Grace","Choo","F"
3897,"Zechary","Ng","M"
3898,"Daniel","Yeo","M"
3899,"Alex","Low","M"
3900,"Wilma","Yeo","F"
3901,"Christopher","Lee","M"
3902,"Charles","Yeo","M"
3903,"William","Seah","M"
3904,"James","Choo","M"
3905,"Henry","Lee","M"
3906,"Angela","Ng","F"
3907,"Nicholas","Lim","M"
3908,"Zechary","Choo","M"
3909,"Karen","Yeo","F"
3910,"Charles","Lee","M"
3911,"Xander","Tan","M"
3912,"Oliver","Wong","M"
3913,"Irene","Chua","F"
3914,"Richard","Choo","M"
3915,"Elliot","Low","M"
3916,"Irene","Soh","F"
3917,"Susan","Chua","F"
3918,"Amanda","Lee","F"
3919,"Nicholas","Wong","M"
3920,"Irene","Ho","F"
3921,"George","Lee","M"
3922,"David","Wong","M"
3923,"Uma","Loh","F"
3924,"Robert","Chan","M"
3925,"Elizabeth","Loh","F"
3926,"Nancy","Chua","F"
3927,"Leonard","Lee","M"
3928,"Percy","Wong","M"
3929,"Richard","Tan","M"
3930,"Kathy","Wong","F"
3931,"John","Tan","M"
3932,"Christopher","Ho","M"
3933,"Clara","Chua","F"
3934,"Uma","Yeo","F"
3935,"Magdalene","Chan","F"
3936,"Harry","Ho","M"
3937,"Joseph","Lim","M"
3938,"Uma","Yip","F"
3939,"Henry","Yeo","M"
3940,"Frank","Choo","M"
3941,"Michelle","Lim","F"
3942,"Anna","Ho","F"
3943,"Olinda","Chua","F"
3944,"Catherine","Soh","F"
3945,"Tania","Yeo","F"
3946,"Ryan","Tan","M"
3947,"Karen","Wong","F"
3948,"Helen","Chua","F"
3949,"Robert","Ho","M"
3950,"Robert","Wong","M"
3951,"Jessica","Loh","F"
3952,"Bob","Ho","M"
3953,"Karen","Ng","F"
3954,"Mark","Tan","M"
3955,"Roger","Choo","M"
3956,"Michael","Wong","M"
3957,"Rachel","Tan","F"
3958,"Steven","Wong","M"
3959,"Helen","Chua","F"
3960,"Olinda","Chua","F"
3961,"Rachel","Ho","F"
3962,"Grace","Tan","F"
3963,"Jessica","Soh","F"
3964,"Michelle","Low","F"
3965,"Karen","Chua","F"
3966,"Uma","Yeo","F"
3967,"Helen","Soh","F"
3968,"Vincent","Low","M"
3969,"Elizabeth","Yeo","F"
3970,"Queenie","Yip","F"
3971,"Richard","Loh","M"
3972,"Alex","Seah","M"
3973,"Catherine","Seah","F"
3974,"Julia","Ho","F"
3975,"Julia","Lim","F"
3976,"Christopher","Lim","M"
3977,"Joseph","Choo","M"
3978,"Anna","Soh","F"
3979,"Gary","Chan","M"
3980,"Patricia","Chan","F"
3981,"Ruth","Low","F"
3982,"Michael","Soh","M"
3983,"Nancy","Yip","F"
3984,"Nicholas","Lim","M"
3985,"Paul","Low","M"
3986,"Vincent","Soh","M"
3987,"Vincent","Yeo","M"
3988,"Norman","Lee","M"
3989,"Isaac","Chua","M"
3990,"Regina","Choo","F"
3991,"Julia","Chan","F"
3992,"Frank","Wong","M"
3993,"James","Seah","M"
3994,"Isaac","Lim","M"
3995,"Ruth","Chua","F"
3996,"Emily","Lim","F"
3997,"Norman","Chan","M"
3998,"Magdalene","Seah","F"
3999,"Elizabeth","Low","F"
4000,"Jean","Chan","F"
4001,"Richard","Seah","M"
4002,"Keith","Wong","M"
4003,"Brenda","Ho","F"
4004,"Thomas","Tan","M"
4005,"Jean","Chan","F"
4006,"Brenda","Ng","F"
4007,"Natalie","Choo","F"
4008,"Eugene","Choo","M"
4009,"Stanley","Low","M"
4010,"Sylvester","Chan","M"
4011,"Richard","Choo","M"
4012,"Diana","Yip","F"
4013,"Grace","Loh","F"
4014,"Norman","Lim","M"
4015,"Robert","Wong","M"
4016,"Lawrence","Chua","M"
4017,"Joe","Choo","M"
4018,"Violet","Seah","F"
4019,"Magdalene","Yip","F"
4020,"Oliver","Choo","M"
4021,"Jessica","Seah","F"
4022,"Roger","Lim","M"
4023,"Keith","Chua","M"
4024,"Sophie","Lee","F"
4025,"Brenda","Low","F"
4026,"Harry","Seah","M"
4027,"George","Ho","M"
4028,"Mark","Choo","M"
4029,"Emily","Loh","F"
4030,"Mark","Tan","M"
4031,"Brenda","Lee","F"
4032,"Henry","Soh","M"
4033,"Clara","Chua","F"
4034,"Wilma","Loh","F"
4035,"Alex","Chua","M"
4036,"Karen","Ng","F"
4037,"Daniel","Chua","M"
4038,"Cindy","Yeo","F"
4039,"Vincent","Soh","M"
4040,"Rachel","Ng","F"
4041,"Paul","Choo","M"
4042,"Shirley","Yeo","F"
4043,"Mark","Loh","M"
4044,"George","Yeo","M"
4045,"Elliot","Yip","M"
4046,"Alice","Chan","F"
4047,"Ellen","Loh","F"
4048,"Patricia","Seah","F"
4049,"Christopher","Wong","M"
4050,"Jessica","Seah","F"
4051,"Diana","Ho","F"
4052,"Steven","Loh","M"
4053,"Diana","Lee","F"
4054,"Terence","Low","M"
4055,"Leonard","Lee","M"
4056,"Felicity","Ho","F"
4057,"Ryan","Low","M"
4058,"Gary","Chua","M"
4059,"Jennifer","Choo","F"
4060,"Ivy","Seah","F"
4061,"Helen","Chua","F"
4062,"Karen","Wong","F"
4063,"Sally","Chan","F"
4064,"Steven","Choo","M"
4065,"Karen","Chua","F"
4066,"Olinda","Ho","F"
4067,"Queenie","Lim","F"
4068,"Felicity","Soh","F"
4069,"Bob","Tan","M"
4070,"Rachel","Ho","F"
4071,"Diana","Wong","F"
4072,"Timothy","Ho","M"
4073,"Shirley","Yip","F"
4074,"Angela","Choo","F"
4075,"Brenda","Wong","F"
4076,"Catherine","Chua","F"
4077,"William","Ho","M"
4078,"Ivy","Wong","F"
4079,"Joseph","Yip","M"
4080,"Uma","Ng","F"
4081,"Julia","Lim","F"
4082,"Ryan","Ng","M"
4083,"Paul","Lee","M"
4084,"Steven","Tan","M"
4085,"Harry","Soh","M"
4086,"Robert","Chua","M"
4087,"Terence","Loh","M"
4088,"Percy","Chua","M"
4089,"Keith","Yip","M"
4090,"Ellen","Tan","F"
4091,"Xena","Wong","F"
4092,"Michelle","Low","F"
4093,"Tania","Lim","F"
4094,"Sally","Wong","F"
4095,"Janet","Ho","F"
4096,"Brenda","Wong","F"
4097,"Xena","Yeo","F"
4098,"Irene","Low","F"
4099,"Zoe","Lim","F"
4100,"Jacqueline","Chan","F"
4101,"Jessica","Ho","F"
4102,"Joe","Yip","M"
4103,"Clara","Low","F"
4104,"Thomas","Chua","M"
4105,"Gloria","Chan","F"
4106,"Wilma","Low","F"
4107,"Mark","Loh","M"
4108,"Pearlyn","Ho","F"
4109,"Oliver","Lee","M"
4110,"Roy","Lee","M"
4111,"Christopher","Soh","M"
4112,"Vicky","Seah","F"
4113,"Helen","Ng","F"
4114,"Shirley","Soh","F"
4115,"Alice","Wong","F"
4116,"Natalie","Soh","F"
4117,"Violet","Low","F"
4118,"Rachel","Wong","F"
4119,"Magdalene","Chan","F"
4120,"Richard","Chua","M"
4121,"Xander","Choo","M"
4122,"Emily","Chua","F"
4123,"Timothy","Chan","M"
4124,"Patricia","Soh","F"
4125,"Sylvester","Seah","M"
4126,"Julia","Soh","F"
4127,"Diana","Loh","F"
4128,"Sophie","Tan","F"
4129,"Christopher","Choo","M"
4130,"Norman","Soh","M"
4131,"Karen","Low","F"
4132,"Isaac","Yeo","M"
4133,"Cindy","Yeo","F"
4134,"Paul","Chan","M"
4135,"Charles","Yeo","M"
4136,"Charles","Chan","M"
4137,"Wilma","Loh","F"
4138,"Catherine","Low","F"
4139,"Mark","Ng","M"
4140,"John","Lee","M"
4141,"Ryan","Loh","M"
4142,"Leonard","Wong","M"
4143,"Michelle","Yeo","F"
4144,"Gloria","Chua","F"
4145,"Jessica","Loh","F"
4146,"Timothy","Seah","M"
4147,"George","Chua","M"
4148,"Patricia","Wong","F"
4149,"Irene","Yip","F"
4150,"Charles","Lim","M"
4151,"Sally","Yeo","F"
4152,"David","Loh","M"
4153,"Jacqueline","Ho","F"
4154,"Cindy","Choo","F"
4155,"Uma","Lee","F"
4156,"Xander","Seah","M"
4157,"Vincent","Chan","M"
4158,"William","Tan","M"
4159,"Zoe","Yip","F"
4160,"George","Chan","M"
4161,"Jean","Ho","F"
4162,"Richard","Yeo","M"
4163,"Xander","Lim","M"
4164,"Natalie","Lee","F"
4165,"Roger","Wong","M"
4166,"Daniel","Lim","M"
4167,"Mark","Lim","M"
4168,"Jean","Choo","F"
4169,"Eugene","Choo","M"
4170,"Natalie","Lim","F"
4171,"Alice","Lee","F"
4172,"Alex","Lee","M"
4173,"Timothy","Chan","M"
4174,"John","Seah","M"
4175,"William","Low","M"
4176,"Natalie","Ho","F"
4177,"Uma","Yip","F"
4178,"Olinda","Wong","F"
4179,"Thomas","Low","M"
4180,"Roger","Ng","M"
4181,"Charles","Yip","M"
4182,"Jessica","Tan","F"
4183,"Ryan","Choo","M"
4184,"Jean","Tan","F"
4185,"Lawrence","Loh","M"
4186,"Jean","Lim","F"
4187,"Norman","Yip","M"
4188,"Lawrence","Yip","M"
4189,"Ellen","Lim","F"
4190,"Sophie","Chan","F"
4191,"Elliot","Tan","M"
4192,"Violet","Seah","F"
4193,"Joseph","Loh","M"
4194,"Alice","Low","F"
4195,"Regina","Yeo","F"
4196,"Alice","Yip","F"
4197,"Jacqueline","Seah","F"
4198,"Susan","Lim","F"
4199,"Joe","Yeo","M"
4200,"Anna","Soh","F"
4201,"Angela","Yip","F"
4202,"Pearlyn","Loh","F"
4203,"Roy","Wong","M"
4204,"Eugene","Choo","M"
4205,"Helen","Chan","F"
4206,"Roy","Wong","M"
4207,"Clara","Wong","F"
4208,"Roy","Ng","M"
4209,"James","Loh","M"
4210,"Lawrence","Lee","M"
4211,"Gary","Loh","M"
4212,"Nicholas","Loh","M"
4213,"Diana","Seah","F"
4214,"Robert","Lim","M"
4215,"Vicky","Tan","F"
4216,"Clara","Chan","F"
4217,"Keith","Lim","M"
4218,"Henry","Soh","M"
4219,"Jacqueline","Lee","F"
4220,"Henry","Chua","M"
4221,"Irene","Loh","F"
4222,"Julia","Chan","F"
4223,"Felicity","Yeo","F"
4224,"Michael","Soh","M"
4225,"Regina","Lim","F"
4226,"Gloria","Chua","F"
4227,"Emily","Choo","F"
4228,"Jennifer","Yip","F"
4229,"Ruth","Low","F"
4230,"Angela","Wong","F"
4231,"Vincent","Low","M"
4232,"John","Seah","M"
4233,"Elizabeth","Lim","F"
4234,"Paul","Low","M"
4235,"Alice","Yeo","F"
4236,"Cindy","Chua","F"
4237,"Zechary","Wong","M"
4238,"Elliot","Chua","M"
4239,"Roger","Lim","M"
4240,"Catherine","Ho","F"
4241,"Susan","Yip","F"
